Fecha,Tarde/Noche,Centena,Fijo,1er Corrido,2do Corrido
23/08/2017,T,2,22,78,4
23/08/2017,N,1,34,77,74
24/08/2017,T,9,85,80,22
24/08/2017,N,6,6,54,69
25/08/2017,T,7,20,69,67
25/08/2017,N,8,13,75,2
26/08/2017,T,9,40,48,72
26/08/2017,N,4,15,75,90
27/08/2017,T,2,17,32,25
27/08/2017,N,5,50,51,34
28/08/2017,T,1,63,19,90
28/08/2017,N,5,14,1,48
29/08/2017,T,1,33,93,2
29/08/2017,N,3,74,53,64
30/08/2017,T,1,52,9,14
30/08/2017,N,1,7,31,15
31/08/2017,T,1,57,43,78
31/08/2017,N,5,36,73,78
01/09/2017,T,5,99,4,6
01/09/2017,N,9,50,80,55
02/09/2017,T,2,1,12,15
02/09/2017,N,7,98,80,23
03/09/2017,T,9,87,19,11
03/09/2017,N,8,23,26,35
04/09/2017,T,5,88,58,54
04/09/2017,N,6,87,14,13
05/09/2017,T,3,36,92,22
05/09/2017,N,7,38,62,85
06/09/2017,T,4,27,13,1
06/09/2017,N,6,23,73,10
07/09/2017,T,1,49,27,80
07/09/2017,N,0,49,14,55
08/09/2017,T,6,65,29,11
08/09/2017,N,5,21,5,78
09/09/2017,T,0,95,22,88
09/09/2017,N,1,68,33,39
10/09/2017,T,3,94,44,10
10/09/2017,N,7,91,21,3
11/09/2017,T,6,72,4,34
11/09/2017,N,0,50,71,59
12/09/2017,T,8,95,91,54
12/09/2017,N,6,1,43,66
13/09/2017,T,5,80,28,29
13/09/2017,N,6,47,53,14
14/09/2017,T,5,28,29,65
14/09/2017,N,0,88,11,7
15/09/2017,T,4,22,52,48
15/09/2017,N,9,72,47,12
16/09/2017,T,2,14,9,46
16/09/2017,N,6,41,67,70
17/09/2017,T,1,82,5,51
17/09/2017,N,1,44,91,81
18/09/2017,T,7,16,33,34
18/09/2017,N,8,95,87,16
19/09/2017,T,2,24,99,40
19/09/2017,N,6,42,27,74
20/09/2017,T,7,62,64,45
20/09/2017,N,0,82,97,54
21/09/2017,T,3,25,47,54
21/09/2017,N,1,61,24,30
22/09/2017,T,6,25,67,41
22/09/2017,N,6,1,45,66
23/09/2017,T,7,91,3,76
23/09/2017,N,4,64,26,21
24/09/2017,T,6,51,89,16
24/09/2017,N,7,34,69,92
25/09/2017,T,6,92,6,92
25/09/2017,N,2,72,81,72
26/09/2017,T,7,5,50,3
26/09/2017,N,1,19,73,13
27/09/2017,T,8,88,56,15
27/09/2017,N,0,7,3,40
28/09/2017,T,9,45,45,63
28/09/2017,N,2,22,84,15
29/09/2017,T,9,51,95,56
29/09/2017,N,8,96,0,93
30/09/2017,T,4,3,53,66
30/09/2017,N,7,51,7,75
01/10/2017,T,3,49,99,3
01/10/2017,N,8,43,29,88
02/10/2017,T,0,50,59,15
02/10/2017,N,9,4,8,1
03/10/2017,T,5,62,76,96
03/10/2017,N,4,27,98,90
04/10/2017,T,8,18,77,24
04/10/2017,N,6,50,0,81
05/10/2017,T,4,31,99,47
05/10/2017,N,4,29,55,69
06/10/2017,T,4,97,22,72
06/10/2017,N,6,50,6,89
07/10/2017,T,2,20,40,3
07/10/2017,N,6,5,26,33
08/10/2017,T,9,11,50,19
08/10/2017,N,8,15,46,58
09/10/2017,T,1,74,87,92
09/10/2017,N,4,96,53,40
10/10/2017,T,5,53,29,98
10/10/2017,N,2,78,95,91
11/10/2017,T,9,25,32,70
11/10/2017,N,9,59,55,67
12/10/2017,T,4,25,3,21
12/10/2017,N,4,77,77,20
13/10/2017,T,7,79,0,82
13/10/2017,N,0,41,42,58
14/10/2017,T,4,52,36,4
14/10/2017,N,0,21,6,74
15/10/2017,T,1,27,4,90
15/10/2017,N,2,45,85,84
16/10/2017,T,1,31,79,28
16/10/2017,N,2,39,8,10
17/10/2017,T,4,47,54,19
17/10/2017,N,1,57,7,3
18/10/2017,T,4,5,83,49
18/10/2017,N,1,77,52,80
19/10/2017,T,7,18,7,1
19/10/2017,N,9,40,18,69
20/10/2017,T,5,8,23,68
20/10/2017,N,8,24,26,87
21/10/2017,T,0,27,98,4
21/10/2017,N,3,73,74,65
22/10/2017,T,8,58,56,84
22/10/2017,N,4,60,79,63
23/10/2017,T,8,70,99,20
23/10/2017,N,0,8,76,71
24/10/2017,T,2,58,72,12
24/10/2017,N,4,87,25,61
25/10/2017,T,7,11,31,98
25/10/2017,N,1,17,44,31
26/10/2017,T,3,9,99,90
26/10/2017,N,4,81,98,62
27/10/2017,T,3,46,31,84
27/10/2017,N,9,76,86,86
28/10/2017,T,1,12,22,78
28/10/2017,N,8,55,78,20
29/10/2017,T,8,73,29,60
29/10/2017,N,5,47,50,52
30/10/2017,T,9,23,65,69
30/10/2017,N,6,40,77,19
31/10/2017,T,5,82,36,75
31/10/2017,N,8,60,31,92
01/11/2017,T,6,69,97,70
01/11/2017,N,0,52,89,22
02/11/2017,T,9,46,57,89
02/11/2017,N,5,64,2,85
03/11/2017,T,7,94,27,52
03/11/2017,N,4,73,27,90
04/11/2017,T,0,82,96,95
04/11/2017,N,0,61,78,93
05/11/2017,T,2,61,87,56
05/11/2017,N,4,95,51,90
06/11/2017,T,6,74,45,68
06/11/2017,N,8,60,36,72
07/11/2017,T,7,90,80,90
07/11/2017,N,3,45,24,64
08/11/2017,T,3,60,9,44
08/11/2017,N,3,1,20,68
09/11/2017,T,6,22,21,79
09/11/2017,N,3,83,84,15
10/11/2017,T,0,32,27,72
10/11/2017,N,6,61,29,79
11/11/2017,T,1,22,70,32
11/11/2017,N,9,59,98,21
12/11/2017,T,6,76,33,51
12/11/2017,N,4,27,16,48
13/11/2017,T,4,19,27,35
13/11/2017,N,0,36,75,22
14/11/2017,T,7,2,69,85
14/11/2017,N,3,78,68,50
15/11/2017,T,0,27,72,86
15/11/2017,N,5,61,22,95
16/11/2017,T,8,30,84,9
16/11/2017,N,4,70,15,67
17/11/2017,T,6,14,93,59
17/11/2017,N,3,86,16,19
18/11/2017,T,0,55,21,29
18/11/2017,N,0,71,33,40
19/11/2017,T,7,41,1,53
19/11/2017,N,4,35,78,96
20/11/2017,T,0,91,85,43
20/11/2017,N,0,41,6,78
21/11/2017,T,0,38,6,63
21/11/2017,N,6,57,73,0
22/11/2017,T,0,1,36,88
22/11/2017,N,5,35,91,56
23/11/2017,T,5,27,20,39
23/11/2017,N,3,37,16,24
24/11/2017,T,6,8,39,83
24/11/2017,N,9,89,33,0
25/11/2017,T,7,76,12,88
25/11/2017,N,0,42,5,88
26/11/2017,T,0,34,21,15
26/11/2017,N,0,9,67,7
27/11/2017,T,4,19,71,61
27/11/2017,N,1,3,64,15
28/11/2017,T,3,57,95,57
28/11/2017,N,3,2,73,48
29/11/2017,T,4,95,60,85
29/11/2017,N,7,33,42,15
30/11/2017,T,0,26,92,12
30/11/2017,N,3,62,98,31
01/12/2017,T,3,17,48,79
01/12/2017,N,7,88,82,22
02/12/2017,T,4,78,68,98
02/12/2017,N,5,79,98,87
03/12/2017,T,4,67,95,12
03/12/2017,N,6,68,89,37
04/12/2017,T,8,94,98,78
04/12/2017,N,9,85,8,85
05/12/2017,T,5,93,56,56
05/12/2017,N,9,37,2,61
06/12/2017,T,7,10,31,26
06/12/2017,N,9,25,45,95
07/12/2017,T,2,72,31,31
07/12/2017,N,5,49,34,41
08/12/2017,T,4,99,61,68
08/12/2017,N,8,62,86,17
09/12/2017,T,1,71,10,38
09/12/2017,N,3,30,35,16
10/12/2017,T,1,77,67,42
10/12/2017,N,6,0,33,48
11/12/2017,T,2,51,12,66
11/12/2017,N,4,0,71,81
12/12/2017,T,5,78,49,84
12/12/2017,N,6,59,25,58
13/12/2017,T,7,38,70,36
13/12/2017,N,7,75,26,81
14/12/2017,T,7,96,83,99
14/12/2017,N,7,31,13,82
15/12/2017,T,5,63,0,0
15/12/2017,N,2,87,14,92
16/12/2017,T,4,7,36,50
16/12/2017,N,0,51,97,54
17/12/2017,T,2,6,65,27
17/12/2017,N,1,73,63,10
18/12/2017,T,8,61,88,50
18/12/2017,N,5,36,0,74
19/12/2017,T,8,54,3,25
19/12/2017,N,7,62,52,62
20/12/2017,T,0,85,29,38
20/12/2017,N,1,11,70,94
21/12/2017,T,6,96,64,69
21/12/2017,N,4,79,91,76
22/12/2017,T,5,75,44,70
22/12/2017,N,6,73,47,76
23/12/2017,T,6,42,41,55
23/12/2017,N,8,57,29,1
24/12/2017,T,4,2,78,95
24/12/2017,N,8,15,83,92
25/12/2017,T,0,33,0,9
25/12/2017,N,2,13,20,24
26/12/2017,T,4,4,67,77
26/12/2017,N,9,56,26,65
27/12/2017,T,6,27,49,64
27/12/2017,N,9,44,88,71
28/12/2017,T,6,79,64,83
28/12/2017,N,9,78,28,1
29/12/2017,T,5,43,40,22
29/12/2017,N,5,91,16,93
30/12/2017,T,7,59,20,27
30/12/2017,N,1,41,70,69
31/12/2017,T,3,89,35,51
31/12/2017,N,8,60,79,19
01/01/2018,T,8,53,25,43
01/01/2018,N,8,38,89,0
02/01/2018,T,3,42,8,5
02/01/2018,N,0,86,48,51
03/01/2018,T,2,40,26,10
03/01/2018,N,6,70,38,7
04/01/2018,T,4,21,75,86
04/01/2018,N,0,7,88,41
05/01/2018,T,7,21,56,23
05/01/2018,N,1,30,60,75
06/01/2018,T,4,58,33,88
06/01/2018,N,4,61,91,73
07/01/2018,T,6,61,40,22
07/01/2018,N,3,43,87,89
08/01/2018,T,0,42,3,60
08/01/2018,N,4,44,61,53
09/01/2018,T,3,3,51,45
09/01/2018,N,4,90,67,67
10/01/2018,T,2,40,73,4
10/01/2018,N,0,4,13,35
11/01/2018,T,3,6,51,61
11/01/2018,N,9,41,92,28
12/01/2018,T,5,96,76,71
12/01/2018,N,7,83,36,44
13/01/2018,T,2,41,59,66
13/01/2018,N,0,51,46,92
14/01/2018,T,3,69,21,61
14/01/2018,N,4,4,93,72
15/01/2018,T,0,98,23,97
15/01/2018,N,3,45,31,73
16/01/2018,T,6,55,1,58
16/01/2018,N,1,90,77,9
17/01/2018,T,1,30,91,23
17/01/2018,N,6,7,77,85
18/01/2018,T,9,85,3,33
18/01/2018,N,2,11,76,37
19/01/2018,T,1,36,44,28
19/01/2018,N,3,20,17,69
20/01/2018,T,9,76,32,67
20/01/2018,N,7,60,18,68
21/01/2018,T,8,91,39,60
21/01/2018,N,1,64,6,36
22/01/2018,T,8,51,50,49
22/01/2018,N,7,33,53,65
23/01/2018,T,8,52,73,31
23/01/2018,N,3,65,35,72
24/01/2018,T,8,49,68,51
24/01/2018,N,3,41,6,59
25/01/2018,T,3,12,75,20
25/01/2018,N,2,54,54,53
26/01/2018,T,6,77,80,50
26/01/2018,N,1,86,73,46
27/01/2018,T,9,0,62,48
27/01/2018,N,3,48,35,26
28/01/2018,T,9,8,9,30
28/01/2018,N,8,19,84,29
29/01/2018,T,9,95,72,50
29/01/2018,N,6,27,19,71
30/01/2018,T,5,53,23,16
30/01/2018,N,5,70,41,67
31/01/2018,T,4,45,78,57
31/01/2018,N,2,66,6,50
01/02/2018,T,0,96,2,81
01/02/2018,N,3,38,66,62
02/02/2018,T,4,13,36,92
02/02/2018,N,0,30,55,33
03/02/2018,T,5,26,12,29
03/02/2018,N,1,4,66,57
04/02/2018,T,3,91,43,91
04/02/2018,N,7,33,46,81
05/02/2018,T,3,11,32,16
05/02/2018,N,3,2,3,76
06/02/2018,T,9,88,69,63
06/02/2018,N,9,49,12,27
07/02/2018,T,8,3,80,41
07/02/2018,N,1,35,21,79
08/02/2018,T,0,39,45,71
08/02/2018,N,6,84,45,27
09/02/2018,T,2,48,53,18
09/02/2018,N,8,48,4,1
10/02/2018,T,0,74,48,97
10/02/2018,N,6,66,15,19
11/02/2018,T,1,94,24,11
11/02/2018,N,0,92,17,93
12/02/2018,T,3,49,30,93
12/02/2018,N,6,42,19,22
13/02/2018,T,1,39,65,53
13/02/2018,N,8,20,7,61
14/02/2018,T,4,24,25,99
14/02/2018,N,4,24,2,50
15/02/2018,T,0,60,30,37
15/02/2018,N,4,70,67,13
16/02/2018,T,6,60,68,67
16/02/2018,N,3,35,36,67
17/02/2018,T,7,65,78,16
17/02/2018,N,4,81,31,60
18/02/2018,T,4,76,88,76
18/02/2018,N,4,9,97,89
19/02/2018,T,2,78,69,7
19/02/2018,N,5,97,43,63
20/02/2018,T,5,30,90,41
20/02/2018,N,6,41,59,90
21/02/2018,T,5,56,92,45
21/02/2018,N,9,58,73,81
22/02/2018,T,1,18,24,24
22/02/2018,N,0,87,39,76
23/02/2018,T,7,1,51,72
23/02/2018,N,0,31,43,17
24/02/2018,T,5,60,33,14
24/02/2018,N,6,3,46,34
25/02/2018,T,3,59,77,73
25/02/2018,N,0,21,71,48
26/02/2018,T,6,33,87,87
26/02/2018,N,1,16,18,70
27/02/2018,T,9,27,9,4
27/02/2018,N,0,80,89,41
28/02/2018,T,4,5,96,84
28/02/2018,N,5,34,68,91
01/03/2018,T,1,70,80,10
01/03/2018,N,8,26,78,95
02/03/2018,T,0,19,40,67
02/03/2018,N,1,22,33,82
03/03/2018,T,5,37,62,90
03/03/2018,N,1,63,57,57
04/03/2018,T,2,17,41,8
04/03/2018,N,9,70,56,13
05/03/2018,T,8,74,75,38
05/03/2018,N,5,45,99,70
06/03/2018,T,6,75,73,56
06/03/2018,N,9,8,1,30
07/03/2018,T,8,25,27,10
07/03/2018,N,6,76,50,78
08/03/2018,T,9,69,34,54
08/03/2018,N,2,29,90,28
09/03/2018,T,5,29,71,12
09/03/2018,N,4,99,77,17
10/03/2018,T,7,0,53,6
10/03/2018,N,2,58,16,40
11/03/2018,T,1,39,67,98
11/03/2018,N,8,3,63,58
12/03/2018,T,3,96,70,49
12/03/2018,N,4,26,22,16
13/03/2018,T,4,18,6,20
13/03/2018,N,2,78,0,90
14/03/2018,T,4,47,86,15
14/03/2018,N,4,17,90,20
15/03/2018,T,5,73,41,40
15/03/2018,N,3,52,14,9
16/03/2018,T,8,91,37,97
16/03/2018,N,5,39,20,74
17/03/2018,T,7,82,24,32
17/03/2018,N,2,60,64,38
18/03/2018,T,0,9,33,85
18/03/2018,N,9,42,93,11
19/03/2018,T,0,67,92,47
19/03/2018,N,2,69,55,3
20/03/2018,T,9,72,21,81
20/03/2018,N,6,38,45,31
21/03/2018,T,9,61,93,39
21/03/2018,N,1,89,83,61
22/03/2018,T,3,44,77,69
22/03/2018,N,2,17,80,7
23/03/2018,T,1,98,46,80
23/03/2018,N,6,53,95,97
24/03/2018,T,7,44,65,70
24/03/2018,N,4,72,33,19
25/03/2018,T,0,76,69,98
25/03/2018,N,4,63,99,12
26/03/2018,T,3,55,38,53
26/03/2018,N,9,76,62,30
27/03/2018,T,6,68,9,72
27/03/2018,N,9,94,83,19
28/03/2018,T,0,14,56,27
28/03/2018,N,4,9,57,52
29/03/2018,T,6,70,49,8
29/03/2018,N,4,62,70,21
30/03/2018,T,7,30,7,6
30/03/2018,N,2,53,81,15
31/03/2018,T,6,81,14,38
31/03/2018,N,6,23,33,41
01/04/2018,T,9,89,32,38
01/04/2018,N,1,58,96,45
02/04/2018,T,2,0,39,58
02/04/2018,N,0,32,58,40
03/04/2018,T,7,32,92,90
03/04/2018,N,1,12,9,65
04/04/2018,T,5,77,47,67
04/04/2018,N,0,7,25,43
05/04/2018,T,0,47,74,9
05/04/2018,N,6,96,11,99
06/04/2018,T,7,73,44,34
06/04/2018,N,5,4,98,70
07/04/2018,T,0,56,85,94
07/04/2018,N,5,82,30,39
08/04/2018,T,1,54,54,38
08/04/2018,N,3,19,86,77
09/04/2018,T,8,70,98,50
09/04/2018,N,7,81,65,84
10/04/2018,T,8,45,25,38
10/04/2018,N,1,26,77,85
11/04/2018,T,6,97,17,7
11/04/2018,N,9,79,55,70
12/04/2018,T,5,73,8,54
12/04/2018,N,7,28,39,46
13/04/2018,T,8,93,97,45
13/04/2018,N,8,52,17,4
14/04/2018,T,1,22,71,32
14/04/2018,N,2,14,83,92
15/04/2018,T,6,47,47,43
15/04/2018,N,9,99,29,24
16/04/2018,T,2,17,39,2
16/04/2018,N,6,79,86,4
17/04/2018,T,9,27,38,70
17/04/2018,N,8,31,16,35
18/04/2018,T,1,12,61,77
18/04/2018,N,3,18,71,20
19/04/2018,T,0,6,23,80
19/04/2018,N,5,35,24,28
20/04/2018,T,1,45,21,31
20/04/2018,N,7,14,53,51
21/04/2018,T,8,8,44,76
21/04/2018,N,5,64,10,13
22/04/2018,T,7,39,44,68
22/04/2018,N,8,60,83,98
23/04/2018,T,8,74,51,40
23/04/2018,N,9,74,28,49
24/04/2018,T,3,15,15,21
24/04/2018,N,8,42,15,35
25/04/2018,T,0,63,66,33
25/04/2018,N,8,84,4,7
26/04/2018,T,5,42,11,61
26/04/2018,N,2,25,63,29
27/04/2018,T,3,99,5,36
27/04/2018,N,7,35,15,66
28/04/2018,T,9,69,9,44
28/04/2018,N,4,85,76,95
29/04/2018,T,7,62,71,42
29/04/2018,N,8,41,77,87
30/04/2018,T,5,30,94,9
30/04/2018,N,7,85,36,84
01/05/2018,T,3,75,70,94
01/05/2018,N,1,37,49,29
02/05/2018,T,9,59,43,26
02/05/2018,N,2,51,7,71
03/05/2018,T,7,34,49,96
03/05/2018,N,0,8,50,75
04/05/2018,T,4,95,20,31
04/05/2018,N,0,29,57,87
05/05/2018,T,9,78,6,67
05/05/2018,N,5,7,70,16
06/05/2018,T,6,3,54,32
06/05/2018,N,9,16,64,40
07/05/2018,T,9,99,1,1
07/05/2018,N,2,18,66,39
08/05/2018,T,6,89,12,30
08/05/2018,N,4,54,3,61
09/05/2018,T,6,75,27,62
09/05/2018,N,7,65,60,7
10/05/2018,T,1,1,36,2
10/05/2018,N,6,96,45,48
11/05/2018,T,7,31,96,35
11/05/2018,N,2,45,64,96
12/05/2018,T,7,66,7,95
12/05/2018,N,0,28,52,90
13/05/2018,T,9,75,46,72
13/05/2018,N,4,70,63,9
14/05/2018,T,2,41,42,13
14/05/2018,N,8,81,63,29
15/05/2018,T,9,24,35,32
15/05/2018,N,6,79,59,14
16/05/2018,T,4,26,11,57
16/05/2018,N,5,51,47,8
17/05/2018,T,3,83,92,30
17/05/2018,N,7,75,83,65
18/05/2018,T,0,10,38,73
18/05/2018,N,6,94,42,78
19/05/2018,T,2,72,97,38
19/05/2018,N,3,22,32,96
20/05/2018,T,6,49,7,39
20/05/2018,N,7,90,35,44
21/05/2018,T,6,71,10,61
21/05/2018,N,1,2,58,22
22/05/2018,T,7,29,27,3
22/05/2018,N,5,96,94,11
23/05/2018,T,0,82,33,44
23/05/2018,N,1,74,25,21
24/05/2018,T,3,95,20,98
24/05/2018,N,6,6,54,14
25/05/2018,T,2,2,32,23
25/05/2018,N,5,23,41,65
26/05/2018,T,2,74,9,11
26/05/2018,N,4,21,56,50
27/05/2018,T,0,29,69,90
27/05/2018,N,5,52,82,93
28/05/2018,T,2,76,63,41
28/05/2018,N,9,15,27,8
29/05/2018,T,5,50,88,46
29/05/2018,N,0,81,51,48
30/05/2018,T,9,0,81,65
30/05/2018,N,3,78,14,79
31/05/2018,T,2,81,16,86
31/05/2018,N,4,49,61,26
01/06/2018,T,7,31,0,29
01/06/2018,N,5,49,80,84
02/06/2018,T,1,28,35,38
02/06/2018,N,7,89,68,25
03/06/2018,T,0,23,52,89
03/06/2018,N,6,73,59,61
04/06/2018,T,9,96,16,41
04/06/2018,N,2,77,87,77
05/06/2018,T,7,5,92,64
05/06/2018,N,1,48,63,18
06/06/2018,T,7,13,41,42
06/06/2018,N,2,7,32,4
07/06/2018,T,1,6,29,48
07/06/2018,N,6,68,80,13
08/06/2018,T,7,93,56,74
08/06/2018,N,2,99,20,82
09/06/2018,T,3,57,12,67
09/06/2018,N,7,35,66,73
10/06/2018,T,1,36,98,37
10/06/2018,N,1,43,0,68
11/06/2018,T,3,92,60,68
11/06/2018,N,8,13,61,90
12/06/2018,T,1,61,20,39
12/06/2018,N,9,70,34,6
13/06/2018,T,2,44,94,71
13/06/2018,N,2,22,82,42
14/06/2018,T,2,19,42,17
14/06/2018,N,9,88,37,31
15/06/2018,T,7,91,58,74
15/06/2018,N,5,52,21,89
16/06/2018,T,1,29,82,60
16/06/2018,N,9,59,51,58
17/06/2018,T,6,62,68,6
17/06/2018,N,7,1,8,66
18/06/2018,T,6,83,44,85
18/06/2018,N,9,3,84,15
19/06/2018,T,7,2,53,75
19/06/2018,N,9,18,96,42
20/06/2018,T,0,71,52,60
20/06/2018,N,1,90,93,79
21/06/2018,T,1,98,93,20
21/06/2018,N,7,9,32,20
22/06/2018,T,6,52,13,27
22/06/2018,N,3,7,93,0
23/06/2018,T,8,46,99,52
23/06/2018,N,5,57,24,60
24/06/2018,T,9,69,57,57
24/06/2018,N,0,40,21,35
25/06/2018,T,0,94,79,23
25/06/2018,N,0,2,89,63
26/06/2018,T,5,36,8,83
26/06/2018,N,8,17,29,21
27/06/2018,T,5,68,78,56
27/06/2018,N,5,70,72,69
28/06/2018,T,3,55,25,61
28/06/2018,N,1,79,77,1
29/06/2018,T,2,4,76,93
29/06/2018,N,2,38,79,31
30/06/2018,T,4,44,78,28
30/06/2018,N,9,85,37,33
01/07/2018,T,3,1,59,69
01/07/2018,N,5,93,90,26
02/07/2018,T,7,84,30,8
02/07/2018,N,2,95,53,7
03/07/2018,T,3,15,52,59
03/07/2018,N,1,6,7,27
04/07/2018,T,9,59,45,53
04/07/2018,N,1,17,98,45
05/07/2018,T,1,39,31,85
05/07/2018,N,9,7,2,78
06/07/2018,T,8,62,31,58
06/07/2018,N,5,90,33,55
07/07/2018,T,4,95,52,32
07/07/2018,N,5,73,87,24
08/07/2018,T,4,8,5,26
08/07/2018,N,5,22,41,39
09/07/2018,T,4,54,21,60
09/07/2018,N,9,32,82,93
10/07/2018,T,4,73,96,41
10/07/2018,N,9,9,19,15
11/07/2018,T,6,33,54,49
11/07/2018,N,1,36,70,30
12/07/2018,T,2,94,47,23
12/07/2018,N,1,64,40,72
13/07/2018,T,5,6,66,73
13/07/2018,N,1,15,42,50
14/07/2018,T,1,1,21,33
14/07/2018,N,8,6,81,64
15/07/2018,T,0,0,13,55
15/07/2018,N,8,30,22,60
16/07/2018,T,9,12,54,84
16/07/2018,N,3,71,91,50
17/07/2018,T,3,3,72,43
17/07/2018,N,0,76,57,29
18/07/2018,T,8,73,1,60
18/07/2018,N,7,90,37,81
19/07/2018,T,2,15,22,1
19/07/2018,N,9,92,82,47
20/07/2018,T,4,45,91,40
20/07/2018,N,6,37,90,35
21/07/2018,T,3,68,68,7
21/07/2018,N,5,53,12,27
22/07/2018,T,0,41,16,40
22/07/2018,N,7,92,97,19
23/07/2018,T,7,75,52,30
23/07/2018,N,0,3,52,22
24/07/2018,T,0,9,22,96
24/07/2018,N,1,20,50,80
25/07/2018,T,7,69,77,74
25/07/2018,N,2,41,85,13
26/07/2018,T,1,0,76,3
26/07/2018,N,5,37,56,4
27/07/2018,T,9,11,90,27
27/07/2018,N,7,11,54,48
28/07/2018,T,9,61,99,52
28/07/2018,N,8,6,25,73
29/07/2018,T,7,22,1,90
29/07/2018,N,4,51,35,32
30/07/2018,T,4,50,16,96
30/07/2018,N,7,81,40,52
31/07/2018,T,7,16,78,13
31/07/2018,N,7,74,95,51
01/08/2018,T,0,0,30,7
01/08/2018,N,4,28,69,7
02/08/2018,T,2,18,47,30
02/08/2018,N,8,44,22,99
03/08/2018,T,9,87,95,18
03/08/2018,N,3,18,84,66
04/08/2018,T,3,40,52,60
04/08/2018,N,6,96,81,22
05/08/2018,T,6,79,3,89
05/08/2018,N,1,85,69,97
06/08/2018,T,6,21,57,51
06/08/2018,N,2,17,55,18
07/08/2018,T,4,88,10,20
07/08/2018,N,3,61,51,2
08/08/2018,T,2,20,1,58
08/08/2018,N,4,43,93,47
09/08/2018,T,7,72,23,72
09/08/2018,N,1,1,44,24
10/08/2018,T,9,75,0,57
10/08/2018,N,9,18,18,71
11/08/2018,T,1,51,47,16
11/08/2018,N,6,95,66,87
12/08/2018,T,0,52,45,51
12/08/2018,N,1,21,29,25
13/08/2018,T,8,77,88,11
13/08/2018,N,8,29,58,36
14/08/2018,T,2,76,16,24
14/08/2018,N,1,51,1,2
15/08/2018,T,6,79,96,34
15/08/2018,N,7,20,94,18
16/08/2018,T,2,80,79,3
16/08/2018,N,5,94,55,90
17/08/2018,T,2,2,99,72
17/08/2018,N,6,12,67,82
18/08/2018,T,3,59,78,34
18/08/2018,N,2,11,77,65
19/08/2018,T,5,17,99,52
19/08/2018,N,7,67,57,50
20/08/2018,T,9,66,56,17
20/08/2018,N,7,71,50,57
21/08/2018,T,6,56,96,86
21/08/2018,N,9,63,6,40
22/08/2018,T,2,80,9,84
22/08/2018,N,9,87,76,67
23/08/2018,T,0,14,20,95
23/08/2018,N,2,21,4,16
24/08/2018,T,3,67,31,66
24/08/2018,N,1,43,91,13
25/08/2018,T,5,26,80,7
25/08/2018,N,8,77,82,46
26/08/2018,T,4,67,54,3
26/08/2018,N,0,15,90,1
27/08/2018,T,7,25,19,58
27/08/2018,N,7,82,32,66
28/08/2018,T,5,71,76,58
28/08/2018,N,0,36,51,17
29/08/2018,T,3,32,56,2
29/08/2018,N,2,41,94,86
30/08/2018,T,0,60,6,15
30/08/2018,N,3,67,72,99
31/08/2018,T,9,60,99,62
31/08/2018,N,1,84,79,14
01/09/2018,T,2,77,79,59
01/09/2018,N,3,59,86,61
02/09/2018,T,6,71,21,49
02/09/2018,N,4,18,91,12
03/09/2018,T,3,18,57,58
03/09/2018,N,7,5,14,50
04/09/2018,T,5,38,34,77
04/09/2018,N,4,40,54,69
05/09/2018,T,1,95,25,40
05/09/2018,N,6,77,87,69
06/09/2018,T,1,18,6,14
06/09/2018,N,6,99,24,30
07/09/2018,T,1,36,3,54
07/09/2018,N,9,3,41,55
08/09/2018,T,5,5,91,3
08/09/2018,N,4,89,97,12
09/09/2018,T,5,34,6,24
09/09/2018,N,2,79,3,77
10/09/2018,T,7,2,76,14
10/09/2018,N,8,35,97,58
11/09/2018,T,8,61,3,13
11/09/2018,N,1,13,92,2
12/09/2018,T,1,93,45,71
12/09/2018,N,3,49,66,69
13/09/2018,T,8,40,74,78
13/09/2018,N,3,89,93,29
14/09/2018,T,1,79,94,40
14/09/2018,N,6,61,38,50
15/09/2018,T,4,51,63,76
15/09/2018,N,0,15,39,97
16/09/2018,T,4,0,54,58
16/09/2018,N,2,35,99,61
17/09/2018,T,2,68,15,54
17/09/2018,N,7,54,37,61
18/09/2018,T,3,92,9,56
18/09/2018,N,7,13,40,66
19/09/2018,T,7,9,4,47
19/09/2018,N,9,90,11,33
20/09/2018,T,0,60,24,24
20/09/2018,N,6,61,37,66
21/09/2018,T,5,28,48,51
21/09/2018,N,7,44,41,3
22/09/2018,T,6,82,39,95
22/09/2018,N,3,36,81,19
23/09/2018,T,3,3,13,54
23/09/2018,N,7,22,92,83
24/09/2018,T,9,1,98,69
24/09/2018,N,2,51,4,93
25/09/2018,T,7,32,53,72
25/09/2018,N,1,25,83,66
26/09/2018,T,0,24,57,14
26/09/2018,N,6,30,51,86
27/09/2018,T,2,45,73,97
27/09/2018,N,0,19,7,74
28/09/2018,T,3,16,86,37
28/09/2018,N,1,79,74,46
29/09/2018,T,2,15,8,35
29/09/2018,N,8,28,44,46
30/09/2018,T,2,2,71,5
30/09/2018,N,7,4,62,53
01/10/2018,T,1,71,22,46
01/10/2018,N,2,16,47,84
02/10/2018,T,2,93,15,66
02/10/2018,N,2,55,15,10
03/10/2018,T,5,23,9,61
03/10/2018,N,5,2,35,31
04/10/2018,T,9,86,63,2
04/10/2018,N,1,43,35,95
05/10/2018,T,8,31,31,71
05/10/2018,N,6,68,67,95
06/10/2018,T,7,10,87,25
06/10/2018,N,6,15,85,70
07/10/2018,T,5,33,31,16
